,Date,Sentiment_score,Title,NrSpeakers,Sentiment
79,2010-01-27,0.5502111083931394,State_of_the_Union_2010,1,Mixed
80,2010-01-27,0.9843771457672119,Auschwitz_and_Birkenau_Liberation_65th,0,Positive
82,2010-02-01,0.5636660605669022,2010_Budget_to_Congress,0,Neutral
83,2010-02-04,0.8294055859247843,Prayer_Breakfast_2010,0,Neutral
85,2010-03-03,0.7377829179167747,Congress_Call_Health_Care_Reform,0,Positive
86,2010-03-13,0.6323996782302856,No_Child_Left_Behind_Blueprint,0,Neutral
88,2010-03-20,0.6266800880432128,Democrat_Caucus_Health_Care,0,Positive
89,2010-03-21,0.47052231431007385,Health_Care_Bill_Passage,0,Neutral
90,2010-03-23,0.7282280325889587,Health_Care_Law_Signing,2,Positive
91,2010-03-28,0.8238875716924667,Afghanistan_US_Troops_Bagram,1,Positive
92,2010-03-31,0.7218202153841654,Energy_Security_AAFB,0,Neutral
94,2010-04-09,0.6782859861850739,Justice_Stevens_and_West_Virginia_Mining_Tragedy,0,Positive
95,2010-04-15,0.8358249306678772,NASA_21st_Century,0,Positive
96,2010-04-22,0.6414782479405403,Reforming_Wall_Street,0,Negative
97,2010-04-25,0.6499080061912537,Eulogy_West_Virginia_Coal_Miners,0,Positive
98,2010-04-29,0.582238182425499,Dorothy_Height_Eulogy,0,Mixed
99,2010-05-01,0.7246037006378174,Michigan_University_Commencement,0,Mixed
100,2010-05-01,0.7262925207614899,White_House_Correspondents_Dinner_2010,1,Neutral
101,2010-05-10,0.8175210356712341,Elena_Kagan_USSC_Nomination,0,Neutral
102,2010-05-22,0.6718108952045441,West_Point_Commencement_2010,0,Negative
104,2010-05-28,0.5942854285240173,Grande_Isle_Briefing,0,Neutral
105,2010-06-02,0.5741933626788003,Carnegie_Mellon_Economy,0,Positive
106,2010-06-07,0.759306013584137,Kalamazoo_HS_Commencement,2,Mixed
107,2010-06-09,0.651458203792572,UN_Iran_Sanctions,0,Mixed
108,2010-06-15,0.5896570384502411,Oval_Office_BP,0,Positive
109,2010-06-15,0.747429221868515,Pensacola_Military_Personnel,0,Positive
110,2010-06-16,0.7190145452817281,Nurses_Association,0,Neutral
111,2010-06-21,0.724784274895986,Fathers_Day_2010,1,Positive
112,2010-06-23,0.8739038109779358,General_McChrystal_Afghanistan,0,Positive
113,2010-07-01,0.7319494247436523,Comprehensive_Immigration_Reform,0,Mixed
114,2010-07-02,0.6051607131958008,Robert_Bryd_Eulogy,0,Positive
115,2010-07-21,0.660791277885437,Barack_Obama_-_Dodd-Frank_Signing,0,Neutral
116,2010-08-02,0.7481835722923279,Disabled_Veterans_Conference,0,Positive
117,2010-08-13,0.9047885537147522,Iftar_Dinner_on_Religious_Tolerance,0,Neutral
118,2010-08-31,0.7043925821781158,Iraqi_Freedom_End,0,Negative
119,2010-09-11,0.6221666634082794,911_Pentagon_Memorial_2010,0,Positive
120,2010-09-23,0.5784619569778442,UNGA_2010,0,Neutral
122,2010-11-08,0.7079216837882996,Indian_Parliament,0,Positive
123,2010-11-10,0.7257441401481628,Indonesia_University,0,Neutral
124,2010-11-16,0.8448666334152222,Salvatore_Giunta_Medal_of_Honor,0,Positive
125,2010-12-03,0.6812357306480408,Bagram_Air_Base_December_2010,0,Positive
127,2011-01-12,0.7733161846796671,Tucson_Memorial_Address,0,Neutral
128,2011-01-25,0.5045629255473614,State_of_the_Union_2011,0,Neutral
129,2011-02-03,0.7244604229927063,Prayer_Breakfast_2011,0,Neutral
130,2011-02-07,0.6327522099018097,National_Chamber_of_Commerce,0,Positive
131,2011-02-10,0.6714441001415252,National_Wireless_Initiative,0,Neutral
132,2011-02-11,0.6288109421730042,Egypt_History_Revolution,0,Mixed
133,2011-02-23,0.8239773511886597,Libya_Violence_Must_Stop,0,Positive
134,2011-03-18,0.5358290672302246,Address_on_Libya,0,Positive
135,2011-03-19,0.643868625164032,Odyssey_Dawn,0,Neutral
136,2011-03-20,0.6843052903811137,Rio_de_Janeiro,2,Neutral
137,2011-03-21,0.7245957454045614,Chile_Latin_America,0,Positive
138,2011-03-28,0.6528371274471283,Libya_Nation_Speech,0,Neutral
139,2011-03-30,0.6427895895072392,Energy_Security_Georgetown,0,Negative
140,2011-04-13,0.6865008217947823,GW_Fiscal_Policy,0,Neutral
141,2011-04-27,0.3993348181247711,Birth_Certificate_Release,0,Negative
143,2011-04-29,0.6491053774952888,Miami_Dade_College_Commencement,1,Neutral
144,2011-04-30,0.5767330527305603,White_House_Correspondents_Dinner_2011,0,Mixed
145,2011-05-01,0.4763384908437729,Osama_bin_Laden_Death,0,Mixed
146,2011-05-06,0.7314744194348654,Fort_Campbell,0,Neutral
147,2011-05-16,0.757737398147583,Booker_T_Washington,1,Positive
148,2011-05-19,0.7611345819064549,Middle_East_Diplomacy,0,Mixed
149,2011-05-20,0.7716271877288818,CIA_Intelligence_Community,0,Positive
151,2011-05-22,0.7143163979053497,American_Israel_Public_Affairs_Committee,0,Neutral
152,2011-05-25,0.737415611743927,British_Parliament,0,Neutral
153,2011-05-29,0.737240731716156,Joplin_Tornado_Victims_Memorial,0,Neutral
154,2011-05-30,0.8835574388504028,Defense_Dept_Personnel,0,Neutral
155,2011-06-22,0.5922510623931885,Afghanistan_Troop_Reduction,0,Positive
156,2011-06-24,0.7187504023313522,Carnegie_Robotics_Center,0,Neutral
158,2011-07-25,0.5324491957823435,Dangers_of_Default,0,Neutral
159,2011-07-31,0.7368964552879333,Debt_Compromise_Agreement,0,Neutral
160,2011-08-02,0.7497456073760986,Debt_Compromise_Remarks,0,Neutral
161,2011-08-30,0.6877934753894805,American_Legion_Conference,0,Neutral
162,2011-09-08,0.5802891671657562,Joint_Session_on_Economy_and_Jobs,0,Neutral
163,2011-09-19,0.47505395859479904,Rose_Garden_Economy_and_Deficit,0,Negative
164,2011-09-20,0.9239273269971212,UN_High_Level_Libya,0,Positive
165,2011-09-21,0.6270844439665476,United_Nations_on_Palestinian_Statehood,0,Neutral
166,2011-10-16,0.5822532574335734,MLK_Memorial_Dedication,0,Neutral
167,2011-10-21,0.8269871473312378,Muammar_Qaddafi_Death,0,Negative
168,2011-10-21,0.7875073552131653,Iraq_War_Responsibly_Ending,0,Positive
169,2011-11-16,0.6977911472320557,Australian_Parliament,0,Neutral
170,2011-12-02,0.6974000185728073,Tribal_Nations_Conference,0,Neutral
171,2011-12-06,0.6241417995521,New_Nationalism_at_Osawatomie_HS,0,Neutral
172,2011-12-17,0.5810477137565613,Weekly_Address_Iraq_War_Service,0,Positive
173,2012-01-05,0.6939906924962997,Military_Strategy_Review,0,Positive
174,2012-01-24,0.6626329157087538,State_of_the_Union_2012,0,Positive
175,2012-02-29,0.865060955286026,Iraq_War_Veteran_Gala_Toast,0,Neutral
176,2012-03-04,0.7140394806861877,AIPAC_2012,0,Positive
177,2012-03-26,0.5507635354995728,Hankuk_University,1,Neutral
178,2012-03-29,0.7131981253623962,Repeal_Oil_and_Gas_Subsidies,0,Neutral
180,2012-04-23,0.6314967796206474,National_Holocaust_Memorial_Museum,0,Mixed
181,2012-05-14,0.6919791758060455,Barnard_College_Commencement,1,Positive
182,2012-06-13,0.8446434140205383,Shimon_Peres_Medal_of_Freedom,1,Positive
183,2012-06-28,0.40210042893886566,USSC_Ruling_Affordable_Care_Act,0,Positive
184,2012-07-20,0.9657914042472839,Aurora_Tragedy,0,Positive
185,2012-07-23,0.6179929256439209,VFW_2012,0,Neutral
186,2012-09-06,0.6315287053585052,Second_Democratic_Nomination_Acceptance,0,Neutral
187,2012-09-12,0.4442286193370819,Benghazi_Attacks_Rose_Garden,0,Positive
188,2012-09-25,0.6362564623355865,UNGA_2012,0,Neutral
189,2012-09-25,0.6125692278146744,Clinton_Global_Initiative_Human_Trafficking,0,Negative
193,2012-10-29,0.6089760661125183,Benghazi_Remains_Transfer,0,Neutral
194,2012-10-29,0.4859142303466797,Hurricane_Sandy_ERT,1,Neutral
195,2012-10-30,0.7936663627624512,Hurricane_Sandy_Red_Cross,0,Neutral
196,2012-11-07,0.6518195370833079,Second_Presidential_Election_Victory_Speech,0,Negative
197,2012-11-09,0.7800344228744507,Post_Election_Economy,0,Neutral
199,2012-11-19,0.6532106161117553,Yangon_University,0,Neutral
200,2012-12-14,0.5847323536872864,Sandy_Hook_Elementary_School,0,Positive
201,2012-12-16,0.7052692770957947,Newtown_Vigil_Address,1,Negative
203,2012-12-21,0.8329225778579712,Daniel_Inouye_Eulogy,0,Mixed
205,2013-01-16,0.7276275058587393,Gun_Violence_Exec_Order_23,0,Mixed
206,2013-01-21,0.7792927424112955,Second_Presidential_Inaugural_Address,0,Neutral
207,2013-01-29,0.6649904549121857,Comprehensive_Immigration_Reform_Vegas,2,Neutral
208,2013-02-12,0.6920076869428158,State_of_the_Union_2013,0,Negative
209,2013-02-15,0.6212595328688622,Middle_Class_Economy,2,Mixed
210,2013-02-26,0.6518947035074234,Sequester_Impact_Newport_News,0,Mixed
