title,var
Holy_Cross_Interfaith_Prayer_Service,0.0697898280558191
United_Nations_Security_Council_2014,0.0727421065861914
Trade_Trans_Pacific_at_Nike,0.06797361311395202
Europe_Peoples_Hannover,0.06463851581642296
Announces_Commerce_Secretary_Designate,0.03815547314564885
Iraq_Multinational_Troops,0.05592913883319961
George_Mason_21st_Century_Economy,0.05200782979550532
Senate_Floor_Speech_on_Wall_Street_Bailout_Bill,0.06282266205239415
National_Security_National_Archives,0.050901433926084136
Final_State_of_the_Union_Address,0.05970692183321417
Capetown_University,0.049008489477807664
White_House_Correspondents_Dinner_2010,0.055423590138461244
State_of_the_Union_2014,0.052853254663102416
Navy_Yard_Shooting_Memorial,0.08364113193169823
Chile_Latin_America,0.057272047664545515
Dallas_Police_Memorial_Address,0.07786558283372393
USSC_Affordable_Care_Act_Ruling,0.07374053962152384
Lincoln_Bicentennial,0.04015316935987075
Shimon_Peres_Memorial,0.05737372459541755
Odyssey_Dawn,0.04444400394068361
No_Child_Left_Behind_Blueprint,0.05512913559074057
Stanford_Cybersecurity_Summit,0.05864368935371252
Military_Strategy_Review,0.05011459893621427
To_Congress_on_Health_Care,0.05489746011006236
UN_Copenhagen_Climate_Change,0.03930386206908431
State_of_the_Union_2012,0.05026042570928151
Armed_Forces_Farewell,0.05753267070570275
White_House_Correspondents_Dinner_2011,0.07625930667036207
India_Speech_at_New_Delhi,0.06915728434410671
Afghanistan_Statement,0.07792864346953293
911_Pentagon_Memorial_2010,0.10139559527812887
United_Nations_GA_2015,0.061967963042975145
Announces_Candidacy,0.045820418456346934
911_Pentagon_Memorial_2009,0.06088243121327809
Fathers_Day_2010,0.08297188143272005
African_Union_Address,0.06057156731629416
Post_Election_Economy,0.04449639931524562
Ted_Kennedy_Eulogy,0.07923339277952679
United_Nations_General_Assembly_2014,0.0720959278717351
Notre_Dame_Commencement,0.04661614454179598
GWB_Library_Dedication,0.05911259935491557
SSG_Bryan_Pitts_MOH,0.07589938721640359
2010_Budget_to_Congress,0.05475575069174995
Oval_Office_Counter_Terrorism_Agenda,0.06446430889383346
Walter_Cronkite_Memorial,0.0479148082987478
UN_Iran_Sanctions,0.052578206200645565
National_Chamber_of_Commerce,0.06237363284797894
Iraq_War_Veteran_Gala_Toast,0.04954860976882997
Moscow_New_Economic_School,0.05750389695202284
Cuba_People_Speech,0.049515630329367274
ISIL_Force_Authorization_Request,0.045400727369090295
Candidate_Exploratory_Announcement,0.07428891777139215
Paris_Terrorist_Attacks,0.04806296567371223
Senate_Speech_on_Ohio_Electoral_Vote,0.04675664518884692
Iowa_Caucus_Victory_Speech,0.05150621294180828
Ghana_Parliament,0.05385441804169722
Barack_Obama_-_African-American_History_Museum_Dedication,0.04618990387468884
Michigan_University_Commencement,0.06967936018011771
Graduation_Initiative,0.04384537164378302
Barack_Obama_-_13th_Amendment_150-Year_Anniversary,0.034285015902348656
Nomination_Victory,0.07085668683721989
ISIL_Briefing_June_2016,0.042922707623545026
Energy_Security_Georgetown,0.04543574570271716
Estonia_People,0.04643902776079537
Dorothy_Height_Eulogy,0.06900765617531891
Barack_Obama_-_ISIL_Update_02-25-16,0.05839201404455323
Dangers_of_Default,0.06383268857966126
US_Detainees_Released,0.045129383683078034
Benghazi_Attacks_Rose_Garden,0.16422390002104104
Iran_Nuclear_Agreement,0.0523106869823042
Nurses_Association,0.06483256665845574
Cairo_University,0.06142641423699113
Shimon_Peres_Medal_of_Freedom,0.04738033046724017
Selma_50_March,0.04447594075617902
More_Perfect_Union,0.053592479189638505
Canada_Parliament,0.04934691071112426
American_Israel_Public_Affairs_Committee,0.04822137177947187
Guantanamo_Bay_Closing,0.04853555922852299
Every_Student_Succeeds_Signing,0.06618501231336948
Presidential_Victory_Speech,0.0631702817950274
Summit_Americas_Plenary,0.06445355076339868
Immigration_Senate_Call,0.08145479519130708
Sandy_Hook_Elementary_School,0.0675883916071881
General_McChrystal_Afghanistan,0.05383976733270333
NASA_21st_Century,0.035670747115459873
Cyber_Infrastructure_US,0.026197583145548695
American_Medical_Association,0.0615197767897836
2004_DNC_Address,0.06953647119169756
Finance_Crisis_Fee,0.02728610510937185
Sequester_Impact_Newport_News,0.05838193063831002
United_Nations_on_Palestinian_Statehood,0.03928129410662106
Civil_Rights_Summit_LBJ,0.047838514091271336
Grande_Isle_Briefing,0.06465725333143926
Buchenwald_Concentration_Camp,0.09294154641516643
Senate_Speech_Iraq_Federalism_Amendment,0.07020137367026097
Joplin_Tornado_Victims_Memorial,0.05896461858103776
IRS_Misconduct,0.08121996173226921
White_House_Correspondents_Dinner_First,0.07813436739382464
West_Fertilizer_Tragedy_Memorial,0.08665581082401136
Go_Presidential_Election_Outcome_2016,0.08545780822516742
Boston_Marathon_Bombing_Third_Statement,0.1028649172389933
Miami_Dade_College_Commencement,0.07255603869420242
West_Point_Commencement_2010,0.06162249108565614
MLK_Memorial_Dedication,0.051930521966230256
Defense_Dept_Personnel,0.052453603209365575
Iraq_War_After_4_Years,0.04991690093615664
Ebenezer_Baptist,0.06744766102729377
Hradany_Square_Prague,0.03629747082164731
Barack_Obama_-_Dodd-Frank_Signing,0.07937878494378653
Rosa_Parks_Statue_Dedication,0.022412823513936503
European_Youth,0.05854266168631571
UN_Ebola_Meeting,0.04889914753234596
Iraq_War_Responsibly_Ending,0.06803985139119324
Economic_Crisis_and_Executive_Compensation_Salary_Cap,0.053610435698725936
Boston_Marathon_Bombing_First_Statement,0.04654308369840976
Morehouse_College_Commencement,0.07201903872661322
Queensland_University,0.06412250010691316
Lincoln_Memorial,0.11894930316289341
New_Foundation_Georgetown,0.053282663834013595
Clementa_Pinckney_Eulogy,0.07959631036001265
Debt_Compromise_Agreement,0.0404432896771419
Flint_Michigan_Community,0.06389518653648059
Iran_Deal_American_University,0.04712758073688227
Islamic_Society_Baltimore,0.05893377800351036
Chicago_Cubs_WH_Visit,0.0796008616068434
Congressional_Black_Caucus,0.06422179032156196
Iran_Accord_Statement,0.05974477349423396
Ebola_Response_Update,0.050177019487979035
Newtown_Vigil_Address,0.05047615438238585
Senate_Floor_Speech_on_Voting_Rights_Act_Renewal,0.04040644324205737
Hostage_Policy_Review,0.04484846988992014
Repeal_Oil_and_Gas_Subsidies,0.04031487225340177
Second_Presidential_Election_Victory_Speech,0.08244969625369505
Illinois_General_Assembly,0.069288636872453
Ted_Kennedy_Institute_Dedication,0.05983257592520833
Egypt_History_Revolution,0.04539863932645193
Executive_Order_13681_Signing,0.07742751736519704
Mayors_Conference_2015,0.057317409819608305
Brandenburg_Gate_Speech,0.06444492425273932
Berlin_Address,0.05021371958110657
Martin_Dempsey_Retirement,0.07211828887495089
Counter_ISIL_Campaign_Update,0.05146104662287458
Recovery_and_Reinvestment_Act_2016,0.056745569869995925
Inaugural_Address,0.03570605761035974
Elena_Kagan_USSC_Nomination,0.05776042671816539
Rio_de_Janeiro,0.05152851510194309
Libya_Violence_Must_Stop,0.07481299178248281
Border_Security_and_Immigration_Reform,0.06956449821787021
Joe_Biden_Medal_of_Freedom,0.05777886380517419
Congress_Call_Health_Care_Reform,0.04450742066018485
Second_Presidential_Inaugural_Address,0.053466674394802585
First_Meeting_with_President_Elect_Donald_Trump,0.1305410206870163
Afghanistan_War_Troop_Surge,0.056328369661041246
Second_Democratic_Nomination_Acceptance,0.05004012023714558
AIPAC_2012,0.04738119528857074
DDay_70,0.0528182301764258
Robert_Bryd_Eulogy,0.0556029927661084
Orlando_Shootings_Statement,0.11835867904278469
Aviation_Security,0.046248819346944046
Beau_Biden_Eulogy,0.05465657151921163
Weekly_Address_on_Cuba,0.03059267595777047
Hiroshima_Peace_Memorial_Address,0.08290712230016502
Fort_Campbell,0.06107730043027165
COP21,0.03605268302683228
Ebola_NIH_Research,0.041921541276996564
Hostage_Drone_Death,0.08415428305093214
US_Air_Force_Commencement_Speech,0.060565751988012145
Debt_Compromise_Remarks,0.05826792031683526
UNGA_2012,0.05674632892914406
Barnard_College_Commencement,0.04959138771798276
State_of_the_Union_2010,0.05216934702934976
First_Presidential_Weekly_Address,0.03312797086629864
NY_NJ_Explosions,0.053838800776125566
Iran_Nuclear_Accord,0.03707984446832001
Indian_Parliament,0.0461664094838302
State_of_the_Union_2013,0.053208999318841696
UNGA_2010,0.05003170116907515
Senate_Vote_Background_Check,0.06529849470759848
Salvatore_Giunta_Medal_of_Honor,0.056823596915247555
Democrat_Caucus_Health_Care,0.07296150517790413
United_State_of_Women,0.06359947167664115
Paris_Climate_Agreement,0.058168818913423036
Knox_College_Commencement,0.04788581186539033
Indonesia_University,0.056535375184981494
On_the_Passing_of_Nelson_Mandela,0.07520948922375176
Barack_Obama_-_Weekly_Address_01-01-16,0.04364575370781102
Nobel_Lecture,0.04541493429439483
USSC_Ruling_Affordable_Care_Act,0.06541641865302474
NW_Flight_253_Update,0.06288737511894643
Holocaust_Days_of_Remembrance,0.06028750001280658
Pensacola_Military_Personnel,0.0739103353706819
Kalamazoo_HS_Commencement,0.06615891672867427
Joint_Session_on_Economy_and_Jobs,0.07282565415690813
Affordable_Care_Act_Logistical_Challenges,0.05161846172595663
Prayer_Breakfast_2011,0.05447920259768826
Community_College_Plan,0.06137038045777463
Dignity_and_Courage_of_Iranians,0.08099089618927573
Daniel_Inouye_Eulogy,0.05260554381147506
Mexico_Address,0.050980890133256476
CIA_First_Speech,0.059348514474172956
Hillary_Clinton_Endorsement,0.09794143207769916
Boston_Marathon_Bombing_Second_Statement,0.1088562799285546
Eulogy_West_Virginia_Coal_Miners,0.05020940676664309
Australian_Parliament,0.05687530853533035
Yangon_University,0.05046596552931666
Naturalization_National_Archives,0.06693022093483661
Presser_XMas_Terrorist_Attempt,0.05132224764085544
Iftar_Dinner_on_Religious_Tolerance,0.058266509788973866
New_Nationalism_at_Osawatomie_HS,0.0784215442847896
Countering_Violent_Religious_Extremism,0.07956793243157018
Senate_Floor_Speech_on_the_Patriot_Act,0.05905163117029467
On_Counterterrorism_Approach_2016,0.055065889828367326
Address_on_Libya,0.028661753352495243
Tucson_Memorial_Address,0.08660177699280114
Security_Team_Announcement,0.06830342452233698
Brookings_Institute,0.06836176834312119
Gun_Violence_Denver,0.06392425646139328
US_Govt_Shutdown_Statement,0.04430834755579067
Senate_Floor_Immigration_Reform,0.04152217435561404
Libya_Nation_Speech,0.05448841332723438
Oval_Office_BP,0.06855271364351884
Regina_Benjamin_Nomination,0.04965026106992845
US_Intelligence_Program_Review_Outcome,0.03872079896555507
Civil_Society_Forum_Panama,0.07685144582113966
